Date_Full,Station_City,Station_State,Data_Temperature_Avg Temp,Data_Temperature_Max Temp,Data_Temperature_Min Temp
19/06/2016,Yakutat,Alaska,60,64,46
19/06/2016,Douglas Bisbee,Arizona,78,99,56
19/06/2016,Kingman,Arizona,79,95,62
19/06/2016,Phoenix,Arizona,91,105,77
19/06/2016,Tucson,Arizona,86,103,69
19/06/2016,Winslow,Arizona,72,94,51
19/06/2016,Fort Smith,Arkansas,84,94,73
19/06/2016,Harrison,Arkansas,79,89,69
19/06/2016,North Little Rock,Arkansas,83,91,74
19/06/2016,Bakersfield,California,74,87,61
19/06/2016,Bishop,California,69,91,48
19/06/2016,China Lake,California,79,95,62
19/06/2016,Concord,California,67,78,56
19/06/2016,Eureka,California,57,63,50
19/06/2016,Fresno,California,72,86,58
19/06/2016,Hayward,California,65,73,56
19/06/2016,Long Beach,California,71,81,61
19/06/2016,Los Angeles,California,67,73,61
19/06/2016,Red Bluff,California,68,78,57
19/06/2016,Redding,California,67,78,56
19/06/2016,Sacramento,California,67,80,54
19/06/2016,Salinas,California,62,72,52
19/06/2016,San Diego,California,70,76,64
19/06/2016,San Francisco,California,63,71,55
19/06/2016,Sandberg,California,67,80,53
19/06/2016,Santa Barbara,California,63,74,50
19/06/2016,Santa Maria,California,61,72,49
19/06/2016,Stockton,California,68,83,54
19/06/2016,Alamosa,Colorado,62,84,40
19/06/2016,Colorado Springs,Colorado,71,87,54
19/06/2016,Craig,Colorado,61,84,37
19/06/2016,Denver,Colorado,71,86,56
19/06/2016,Grand Junction,Colorado,73,89,57
19/06/2016,Pueblo,Colorado,76,94,58
19/06/2016,Bridgeport,Connecticut,69,79,59
19/06/2016,Windsor Locks,Connecticut,69,82,55
19/06/2016,Newark,DE,69,79,59
19/06/2016,Wilmington,Delaware,69,79,59
19/06/2016,Daytona Beach,Florida,83,92,74
19/06/2016,Fort Lauderdale,Florida,83,91,76
19/06/2016,Gainesville,Florida,82,91,73
19/06/2016,Jacksonville,Florida,82,92,72
19/06/2016,Key West,Florida,85,89,80
19/06/2016,Miami,Florida,84,92,76
19/06/2016,Orlando,Florida,84,92,74
19/06/2016,Pensacola,Florida,83,91,75
19/06/2016,Tallahassee,Florida,84,94,74
19/06/2016,Tampa,Florida,84,90,78
19/06/2016,Vero Beach,Florida,83,92,74
19/06/2016,West Palm Beach,Florida,82,89,75
19/06/2016,Alma,Georgia,82,91,72
19/06/2016,Athens,Georgia,81,92,69
19/06/2016,Atlanta,Georgia,81,90,71
19/06/2016,Augusta,Georgia,81,92,69
19/06/2016,Macon,Georgia,82,94,71
19/06/2016,Savannah,Georgia,83,92,72
19/06/2016,Hilo,Hawaii,76,82,70
19/06/2016,Honolulu,Hawaii,79,85,74
19/06/2016,Kahului,Hawaii,80,86,72
19/06/2016,Kaunakakai,Hawaii,78,83,72
19/06/2016,Lihue,Hawaii,77,82,71
19/06/2016,Boise,Idaho,62,75,48
19/06/2016,Lewiston,Idaho,59,71,47
19/06/2016,Pocatello,Idaho,63,80,46
19/06/2016,Chicago,Illinois,73,85,61
19/06/2016,Moline,Illinois,78,91,65
19/06/2016,Peoria,Illinois,78,90,66
19/06/2016,Quincy,Illinois,79,91,68
19/06/2016,Rockford,Illinois,74,86,62
19/06/2016,Springfield,Illinois,79,92,66
19/06/2016,Evansville,Indiana,80,91,69
19/06/2016,Fort Wayne,Indiana,72,83,60
19/06/2016,Indianapolis,Indiana,76,86,65
19/06/2016,South Bend,Indiana,72,85,57
19/06/2016,Cedar Rapids,Iowa,75,87,63
19/06/2016,Des Moines,Iowa,80,91,70
19/06/2016,Dubuque,Iowa,73,84,62
19/06/2016,Sioux City,Iowa,78,89,67
19/06/2016,Waterloo,Iowa,75,87,63
19/06/2016,Concordia,Kansas,82,96,69
19/06/2016,Dodge City,Kansas,78,90,65
19/06/2016,Goodland,Kansas,75,92,58
19/06/2016,Medicine Lodge,Kansas,83,96,69
19/06/2016,Topeka,Kansas,81,92,70
19/06/2016,Wichita,Kansas,83,95,71
19/06/2016,Covington,Kentucky,75,87,64
19/06/2016,Jackson,Kentucky,75,85,64
19/06/2016,Lexington,Kentucky,76,88,65
19/06/2016,Louisville,Kentucky,79,89,69
19/06/2016,Paducah,Kentucky,81,92,70
19/06/2016,Baton Rouge,Louisiana,82,90,74
19/06/2016,Lake Charles,Louisiana,83,91,75
19/06/2016,New Orleans,Louisiana,84,91,76
19/06/2016,Shreveport,Louisiana,83,92,74
19/06/2016,Slidell,Louisiana,81,89,73
19/06/2016,Bangor,Maine,63,77,49
19/06/2016,Caribou,Maine,58,71,46
19/06/2016,Portland,Maine,64,75,52
19/06/2016,Baltimore,Maryland,71,82,60
19/06/2016,Salisbury,Maryland,69,79,58
19/06/2016,Boston,Massachusetts,68,77,58
19/06/2016,Milton,Massachusetts,60,60,60
19/06/2016,Worcester,Massachusetts,65,76,54
19/06/2016,Alpena,Michigan,65,79,51
19/06/2016,Detroit,Michigan,71,83,60
19/06/2016,Flint,Michigan,70,83,56
19/06/2016,Grand Rapids,Michigan,73,85,59
19/06/2016,Houghton Lake,Michigan,64,77,52
19/06/2016,Lansing,Michigan,70,82,57
19/06/2016,Marquette,Michigan,64,75,53
19/06/2016,Muskegon,Michigan,70,81,58
19/06/2016,Sault Ste Marie,Michigan,65,77,53
19/06/2016,Duluth,Minnesota,62,71,53
19/06/2016,International Falls,Minnesota,63,74,52
19/06/2016,Minneapolis,Minnesota,74,82,66
19/06/2016,Rochester,Minnesota,72,82,62
19/06/2016,St Cloud,Minnesota,70,79,61
19/06/2016,Greenville,Mississippi,82,92,73
19/06/2016,Greenwood,Mississippi,80,90,71
19/06/2016,Gulfport,Mississippi,82,90,74
19/06/2016,Hattiesburg,Mississippi,83,92,73
19/06/2016,Jackson,Mississippi,83,92,73
19/06/2016,Meridian,Mississippi,83,93,73
19/06/2016,Tupelo,Mississippi,81,91,71
19/06/2016,Cape Girardeau,Missouri,82,93,71
19/06/2016,Columbia,Missouri,82,93,70
19/06/2016,Kansas City,Missouri,81,92,69
19/06/2016,Rolla/Vichy,Missouri,79,89,68
19/06/2016,Springfield,Missouri,81,91,70
19/06/2016,St Joseph,Missouri,82,93,69
19/06/2016,St Louis,Missouri,84,94,74
19/06/2016,Billings,Montana,68,82,53
19/06/2016,Butte,Montana,53,67,38
19/06/2016,Cut Bank,Montana,54,66,41
19/06/2016,Dillon,Montana,56,70,42
19/06/2016,Glasgow,Montana,64,76,52
19/06/2016,Great Falls,Montana,57,72,42
19/06/2016,Havre,Montana,60,75,45
19/06/2016,Helena,Montana,59,72,45
19/06/2016,Kalispell,Montana,53,66,39
19/06/2016,Miles City,Montana,70,83,56
19/06/2016,Missoula,Montana,55,70,39
19/06/2016,Grand Island,Nebraska,81,93,67
19/06/2016,Lincoln,Nebraska,82,95,69
19/06/2016,Norfolk,Nebraska,77,88,65
19/06/2016,North Platte,Nebraska,76,90,62
19/06/2016,Omaha,Nebraska,83,94,72
19/06/2016,Scottsbluff,Nebraska,75,91,59
19/06/2016,Sidney,Nebraska,73,91,55
19/06/2016,Valentine,Nebraska,75,88,62
19/06/2016,Ely,Nevada,61,77,44
19/06/2016,Eureka,Nevada,61,80,41
19/06/2016,Las Vegas,Nevada,87,98,76
19/06/2016,Mercury,Nevada,79,92,65
19/06/2016,Reno,Nevada,65,78,51
19/06/2016,Winnemucca,Nevada,58,77,38
19/06/2016,Concord,New Hampshire,66,81,50
19/06/2016,Atlantic City,New Jersey,69,79,57
19/06/2016,Newark,New Jersey,71,82,60
19/06/2016,Albuquerque,New Mexico,78,94,61
19/06/2016,Clayton,New Mexico,74,91,58
19/06/2016,Roswell,New Mexico,82,103,61
19/06/2016,Albany,New York,67,81,54
19/06/2016,Binghamton,New York,64,75,52
19/06/2016,Buffalo,New York,68,80,55
19/06/2016,Glens Falls,New York,67,81,52
19/06/2016,Islip,New York,68,77,57
19/06/2016,New York,New York,73,81,64
19/06/2016,Rochester,New York,67,80,54
19/06/2016,Syracuse,New York,65,78,51
19/06/2016,Asheville,North Carolina,74,85,63
19/06/2016,Cape Hatteras,North Carolina,77,82,70
19/06/2016,Charlotte,North Carolina,79,89,68
19/06/2016,Greensboro,North Carolina,76,87,65
19/06/2016,Hickory,North Carolina,77,89,65
19/06/2016,Raleigh/Durham,North Carolina,75,86,63
19/06/2016,Wilmington,North Carolina,78,87,68
19/06/2016,Bismarck,North Dakota,70,83,56
19/06/2016,Dickinson,North Dakota,66,80,52
19/06/2016,Fargo,North Dakota,72,82,62
19/06/2016,Grand Forks,North Dakota,69,80,58
19/06/2016,Williston,North Dakota,69,81,56
19/06/2016,Akron,Ohio,71,82,60
19/06/2016,Cleveland,Ohio,72,82,62
19/06/2016,Columbus,Ohio,74,86,61
19/06/2016,Dayton,Ohio,73,84,62
19/06/2016,Mansfield,Ohio,71,83,59
19/06/2016,Toledo,Ohio,71,84,58
19/06/2016,Youngstown/Warren,Ohio,68,80,55
19/06/2016,Gage,Oklahoma,80,91,68
19/06/2016,Oklahoma City,Oklahoma,82,92,71
19/06/2016,Ponca City,Oklahoma,84,95,73
19/06/2016,Tulsa,Oklahoma,86,95,76
19/06/2016,Astoria,Oregon,55,63,46
19/06/2016,Burns,Oregon,51,66,35
19/06/2016,Eugene,Oregon,57,69,45
19/06/2016,Medford,Oregon,60,70,49
19/06/2016,Pendleton,Oregon,58,70,45
19/06/2016,Portland,Oregon,59,68,50
19/06/2016,Redmond,Oregon,50,65,34
19/06/2016,Salem,Oregon,58,68,48
19/06/2016,Allentown,Pennsylvania,69,82,56
19/06/2016,Erie,Pennsylvania,68,78,58
19/06/2016,Harrisburg,Pennsylvania,71,81,61
19/06/2016,Philadelphia,Pennsylvania,71,80,62
19/06/2016,Pittsburgh,Pennsylvania,72,82,61
19/06/2016,Wilkes-Barre/Scranton,Pennsylvania,67,79,54
19/06/2016,Williamsport,Pennsylvania,69,82,56
19/06/2016,San Juan,Puerto Rico,85,91,78
19/06/2016,Providence,Rhode Island,68,79,57
19/06/2016,Anderson,South Carolina,82,93,69
19/06/2016,Charleston,South Carolina,82,92,73
19/06/2016,Columbia,South Carolina,84,95,72
19/06/2016,Greer,South Carolina,80,90,69
19/06/2016,Aberdeen,South Dakota,74,86,61
19/06/2016,Huron,South Dakota,76,88,63
19/06/2016,Pierre,South Dakota,75,86,62
19/06/2016,Rapid City,South Dakota,73,87,58
19/06/2016,Sioux Falls,South Dakota,76,85,66
19/06/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,75,87,62
19/06/2016,Chattanooga,Tennessee,82,93,70
19/06/2016,Clarksville,Tennessee,80,90,69
19/06/2016,Crossville,Tennessee,74,84,63
19/06/2016,Knoxville,Tennessee,79,90,69
19/06/2016,Memphis,Tennessee,84,93,75
19/06/2016,Nashville,Tennessee,81,92,70
19/06/2016,Oak Ridge,Tennessee,80,91,69
19/06/2016,Abilene,Texas,84,95,73
19/06/2016,Amarillo,Texas,80,94,65
19/06/2016,Austin/Bergstrom,Texas,85,95,75
19/06/2016,Austin/City,Texas,86,95,76
19/06/2016,Beaumont/Port Arthur,Texas,84,93,74
19/06/2016,Brownsville,Texas,86,93,78
19/06/2016,Childress,Texas,83,95,71
19/06/2016,College Station,Texas,85,94,76
19/06/2016,Corpus Christi,Texas,85,92,77
19/06/2016,Dalhart,Texas,77,94,60
19/06/2016,Dallas,Texas,86,95,77
19/06/2016,Dallas-Fort Worth,Texas,85,95,75
19/06/2016,Del Rio,Texas,89,99,78
19/06/2016,El Paso,Texas,86,101,71
19/06/2016,Fort Worth,Texas,86,96,76
19/06/2016,Galveston,Texas,84,88,79
19/06/2016,Houston,Texas,85,94,76
19/06/2016,Lubbock,Texas,83,97,69
19/06/2016,Midland,Texas,86,99,72
19/06/2016,San Angelo,Texas,84,95,73
19/06/2016,San Antonio,Texas,85,93,77
19/06/2016,Victoria,Texas,84,93,74
19/06/2016,Waco,Texas,85,95,75
19/06/2016,Wichita Falls,Texas,83,93,72
19/06/2016,Salt Lake City,Utah,72,86,58
19/06/2016,Blacksburg,VA,72,85,60
19/06/2016,Burlington,Vermont,68,81,54
19/06/2016,Lynchburg,Virginia,71,82,59
19/06/2016,Norfolk,Virginia,72,79,65
19/06/2016,Richmond,Virginia,72,83,60
19/06/2016,Roanoke,Virginia,72,85,60
19/06/2016,Wallops Island,Virginia,69,77,61
19/06/2016,Washington,Virginia,75,84,66
19/06/2016,Deer Park,Washington,53,67,38
19/06/2016,Ephrata,Washington,57,70,44
19/06/2016,Olympia,Washington,52,64,41
19/06/2016,Quillayute,Washington,52,62,42
19/06/2016,Seattle,Washington,58,66,48
19/06/2016,Spokane,Washington,56,65,45
19/06/2016,Yakima,Washington,58,73,42
19/06/2016,Beckley,West Virginia,68,79,57
19/06/2016,Charleston,West Virginia,73,86,60
19/06/2016,Elkins,West Virginia,67,81,53
19/06/2016,Huntington,West Virginia,74,85,62
19/06/2016,Green Bay,Wisconsin,68,78,57
19/06/2016,La Crosse,Wisconsin,74,85,63
19/06/2016,Madison,Wisconsin,71,83,59
19/06/2016,Milwaukee,Wisconsin,69,77,60
19/06/2016,Casper,Wyoming,67,83,50
19/06/2016,Cheyenne,Wyoming,67,82,53
19/06/2016,Lander,Wyoming,66,81,50
19/06/2016,Rawlins,Wyoming,64,82,45
19/06/2016,Sheridan,Wyoming,67,85,49
26/06/2016,Birmingham,Alabama,83,94,73
26/06/2016,Huntsville,Alabama,84,95,72
26/06/2016,Mobile,Alabama,81,92,69
26/06/2016,Montgomery,Alabama,82,94,69
26/06/2016,Anchorage,Alaska,60,67,53
26/06/2016,Annette,Alaska,57,62,52
26/06/2016,Bethel,Alaska,57,66,48
26/06/2016,Bettles,Alaska,60,72,44
26/06/2016,Cold Bay,Alaska,49,54,44
26/06/2016,Cordova,Alaska,55,62,47
26/06/2016,Delta Junction/Ft Greely,Alaska,61,70,51
26/06/2016,Fairbanks,Alaska,63,73,53
26/06/2016,Gulkana,Alaska,58,70,45
26/06/2016,Gustavus,Alaska,60,60,60
26/06/2016,Homer,Alaska,56,63,48
26/06/2016,Iliamna,Alaska,56,64,48
26/06/2016,Juneau,Alaska,57,64,50
26/06/2016,Kenai,Alaska,57,66,47
26/06/2016,Ketchikan,Alaska,57,62,51
26/06/2016,King Salmon,Alaska,56,66,45
26/06/2016,Kodiak,Alaska,55,60,50
26/06/2016,Kotzebue,Alaska,54,59,49
26/06/2016,Mc Grath,Alaska,62,70,53
26/06/2016,Nome,Alaska,51,58,44
26/06/2016,Northway,Alaska,60,70,49
26/06/2016,Palmer,Alaska,58,68,49
26/06/2016,Petersburg,Alaska,60,60,60
26/06/2016,Puntilla Lake,Alaska,60,60,60
26/06/2016,Shemya,Alaska,60,60,60
26/06/2016,Sitka,Alaska,56,60,52
26/06/2016,Skagway,Alaska,61,67,54
26/06/2016,St Paul Island,Alaska,49,53,44
26/06/2016,Talkeetna,Alaska,59,69,49
26/06/2016,Tanana,Alaska,63,74,51
26/06/2016,Utqiagvik (Barrow),Alaska,39,46,32
26/06/2016,Yakutat,Alaska,60,58,49
26/06/2016,Douglas Bisbee,Arizona,84,98,69
26/06/2016,Kingman,Arizona,88,104,72
26/06/2016,Phoenix,Arizona,99,110,88
26/06/2016,Tucson,Arizona,92,104,80
26/06/2016,Winslow,Arizona,85,102,67
26/06/2016,Fort Smith,Arkansas,86,96,75
26/06/2016,Harrison,Arkansas,81,91,71
26/06/2016,North Little Rock,Arkansas,85,93,76
26/06/2016,Bakersfield,California,83,98,69
26/06/2016,Bishop,California,81,103,59
26/06/2016,China Lake,California,90,109,71
26/06/2016,Concord,California,76,93,58
26/06/2016,Eureka,California,58,63,52
26/06/2016,Fresno,California,83,99,67
26/06/2016,Hayward,California,67,77,56
26/06/2016,Long Beach,California,73,81,65
26/06/2016,Los Angeles,California,70,78,64
26/06/2016,Red Bluff,California,81,97,64
26/06/2016,Redding,California,80,97,62
26/06/2016,Sacramento,California,77,95,58
26/06/2016,Salinas,California,63,74,52
26/06/2016,San Diego,California,70,74,65
26/06/2016,San Francisco,California,64,72,54
26/06/2016,Sandberg,California,81,93,69
26/06/2016,Santa Barbara,California,65,73,57
26/06/2016,Santa Maria,California,63,76,50
26/06/2016,Stockton,California,77,97,57
26/06/2016,Alamosa,Colorado,68,86,49
26/06/2016,Colorado Springs,Colorado,74,89,58
26/06/2016,Craig,Colorado,68,90,45
26/06/2016,Denver,Colorado,72,87,58
26/06/2016,Grand Junction,Colorado,81,97,64
26/06/2016,Pueblo,Colorado,80,97,62
26/06/2016,Bridgeport,Connecticut,73,82,63
26/06/2016,Windsor Locks,Connecticut,70,86,55
26/06/2016,Newark,DE,75,84,65
26/06/2016,Wilmington,Delaware,75,84,65
26/06/2016,Daytona Beach,Florida,80,89,71
26/06/2016,Fort Lauderdale,Florida,83,88,79
26/06/2016,Gainesville,Florida,79,91,67
26/06/2016,Jacksonville,Florida,79,92,67
26/06/2016,Key West,Florida,85,89,79
26/06/2016,Miami,Florida,83,88,77
26/06/2016,Orlando,Florida,82,92,72
26/06/2016,Pensacola,Florida,82,90,73
26/06/2016,Tallahassee,Florida,83,95,70
26/06/2016,Tampa,Florida,83,90,74
26/06/2016,Vero Beach,Florida,81,88,74
26/06/2016,West Palm Beach,Florida,83,89,78
26/06/2016,Alma,Georgia,79,91,67
26/06/2016,Athens,Georgia,83,96,69
26/06/2016,Atlanta,Georgia,82,92,71
26/06/2016,Augusta,Georgia,82,95,69
26/06/2016,Macon,Georgia,81,96,66
26/06/2016,Savannah,Georgia,82,92,71
26/06/2016,Hilo,Hawaii,77,84,70
26/06/2016,Honolulu,Hawaii,80,86,73
26/06/2016,Kahului,Hawaii,79,86,70
26/06/2016,Kaunakakai,Hawaii,78,83,72
26/06/2016,Lihue,Hawaii,76,81,71
26/06/2016,Boise,Idaho,72,86,57
26/06/2016,Lewiston,Idaho,68,83,54
26/06/2016,Pocatello,Idaho,65,86,45
26/06/2016,Chicago,Illinois,75,84,66
26/06/2016,Moline,Illinois,77,89,66
26/06/2016,Peoria,Illinois,79,89,68
26/06/2016,Quincy,Illinois,80,91,68
26/06/2016,Rockford,Illinois,75,86,63
26/06/2016,Springfield,Illinois,81,92,69
26/06/2016,Evansville,Indiana,83,94,73
26/06/2016,Fort Wayne,Indiana,74,84,64
26/06/2016,Indianapolis,Indiana,78,87,69
26/06/2016,South Bend,Indiana,73,83,63
26/06/2016,Cedar Rapids,Iowa,75,85,64
26/06/2016,Des Moines,Iowa,80,90,69
26/06/2016,Dubuque,Iowa,72,83,62
26/06/2016,Sioux City,Iowa,77,90,65
26/06/2016,Waterloo,Iowa,74,84,63
26/06/2016,Concordia,Kansas,82,93,70
26/06/2016,Dodge City,Kansas,81,93,68
26/06/2016,Goodland,Kansas,78,93,63
26/06/2016,Medicine Lodge,Kansas,83,94,70
26/06/2016,Topeka,Kansas,84,95,73
26/06/2016,Wichita,Kansas,84,95,73
26/06/2016,Covington,Kentucky,77,88,67
26/06/2016,Jackson,Kentucky,77,87,67
26/06/2016,Lexington,Kentucky,79,89,68
26/06/2016,Louisville,Kentucky,82,90,73
26/06/2016,Paducah,Kentucky,84,93,75
26/06/2016,Baton Rouge,Louisiana,84,94,73
26/06/2016,Lake Charles,Louisiana,82,90,75
26/06/2016,New Orleans,Louisiana,86,94,77
26/06/2016,Shreveport,Louisiana,85,94,75
26/06/2016,Slidell,Louisiana,81,91,71
26/06/2016,Bangor,Maine,67,81,52
26/06/2016,Caribou,Maine,65,79,50
26/06/2016,Portland,Maine,65,77,53
26/06/2016,Baltimore,Maryland,75,84,65
26/06/2016,Salisbury,Maryland,73,83,63
26/06/2016,Boston,Massachusetts,70,79,61
26/06/2016,Milton,Massachusetts,60,60,60
26/06/2016,Worcester,Massachusetts,68,79,56
26/06/2016,Alpena,Michigan,67,82,51
26/06/2016,Detroit,Michigan,74,86,63
26/06/2016,Flint,Michigan,73,87,58
26/06/2016,Grand Rapids,Michigan,74,86,61
26/06/2016,Houghton Lake,Michigan,66,80,51
26/06/2016,Lansing,Michigan,72,84,59
26/06/2016,Marquette,Michigan,64,76,51
26/06/2016,Muskegon,Michigan,70,81,59
26/06/2016,Sault Ste Marie,Michigan,64,76,51
26/06/2016,Duluth,Minnesota,66,77,54
26/06/2016,International Falls,Minnesota,62,75,48
26/06/2016,Minneapolis,Minnesota,74,84,63
26/06/2016,Rochester,Minnesota,69,79,59
26/06/2016,St Cloud,Minnesota,69,82,57
26/06/2016,Greenville,Mississippi,84,94,74
26/06/2016,Greenwood,Mississippi,83,93,73
26/06/2016,Gulfport,Mississippi,82,90,73
26/06/2016,Hattiesburg,Mississippi,83,93,72
26/06/2016,Jackson,Mississippi,84,93,74
26/06/2016,Meridian,Mississippi,84,96,72
26/06/2016,Tupelo,Mississippi,84,95,73
26/06/2016,Cape Girardeau,Missouri,84,93,74
26/06/2016,Columbia,Missouri,82,92,70
26/06/2016,Kansas City,Missouri,83,93,73
26/06/2016,Rolla/Vichy,Missouri,81,92,70
26/06/2016,Springfield,Missouri,82,92,72
26/06/2016,St Joseph,Missouri,83,94,71
26/06/2016,St Louis,Missouri,85,95,75
26/06/2016,Billings,Montana,73,89,56
26/06/2016,Butte,Montana,58,78,39
26/06/2016,Cut Bank,Montana,59,75,43
26/06/2016,Dillon,Montana,62,81,43
26/06/2016,Glasgow,Montana,65,79,51
26/06/2016,Great Falls,Montana,61,79,43
26/06/2016,Havre,Montana,63,77,49
26/06/2016,Helena,Montana,67,83,50
26/06/2016,Kalispell,Montana,58,72,43
26/06/2016,Miles City,Montana,72,88,55
26/06/2016,Missoula,Montana,61,78,44
26/06/2016,Grand Island,Nebraska,77,90,63
26/06/2016,Lincoln,Nebraska,79,91,67
26/06/2016,Norfolk,Nebraska,74,85,62
26/06/2016,North Platte,Nebraska,73,88,58
26/06/2016,Omaha,Nebraska,79,90,67
26/06/2016,Scottsbluff,Nebraska,77,92,60
26/06/2016,Sidney,Nebraska,74,90,58
26/06/2016,Valentine,Nebraska,74,89,58
26/06/2016,Ely,Nevada,67,89,43
26/06/2016,Eureka,Nevada,68,91,46
26/06/2016,Las Vegas,Nevada,98,110,85
26/06/2016,Mercury,Nevada,88,105,70
26/06/2016,Reno,Nevada,76,94,57
26/06/2016,Winnemucca,Nevada,69,91,46
26/06/2016,Concord,New Hampshire,67,84,50
26/06/2016,Atlantic City,New Jersey,73,83,62
26/06/2016,Newark,New Jersey,76,85,67
26/06/2016,Albuquerque,New Mexico,83,96,70
26/06/2016,Clayton,New Mexico,77,92,62
26/06/2016,Roswell,New Mexico,83,98,68
26/06/2016,Albany,New York,70,84,56
26/06/2016,Binghamton,New York,68,79,57
26/06/2016,Buffalo,New York,71,82,59
26/06/2016,Glens Falls,New York,67,83,52
26/06/2016,Islip,New York,71,81,61
26/06/2016,New York,New York,76,84,68
26/06/2016,Rochester,New York,70,83,57
26/06/2016,Syracuse,New York,68,81,55
26/06/2016,Asheville,North Carolina,77,89,64
26/06/2016,Cape Hatteras,North Carolina,78,82,72
26/06/2016,Charlotte,North Carolina,81,91,69
26/06/2016,Greensboro,North Carolina,78,89,66
26/06/2016,Hickory,North Carolina,79,91,66
26/06/2016,Raleigh/Durham,North Carolina,77,88,66
26/06/2016,Wilmington,North Carolina,79,88,70
26/06/2016,Bismarck,North Dakota,68,81,55
26/06/2016,Dickinson,North Dakota,64,79,49
26/06/2016,Fargo,North Dakota,71,83,59
26/06/2016,Grand Forks,North Dakota,66,78,54
26/06/2016,Williston,North Dakota,66,79,53
26/06/2016,Akron,Ohio,73,84,62
26/06/2016,Cleveland,Ohio,74,84,63
26/06/2016,Columbus,Ohio,76,87,64
26/06/2016,Dayton,Ohio,76,87,65
26/06/2016,Mansfield,Ohio,72,84,60
26/06/2016,Toledo,Ohio,72,85,59
26/06/2016,Youngstown/Warren,Ohio,72,83,61
26/06/2016,Gage,Oklahoma,82,94,70
26/06/2016,Oklahoma City,Oklahoma,83,94,71
26/06/2016,Ponca City,Oklahoma,86,97,74
26/06/2016,Tulsa,Oklahoma,87,96,76
26/06/2016,Astoria,Oregon,60,67,53
26/06/2016,Burns,Oregon,60,81,39
26/06/2016,Eugene,Oregon,63,79,46
26/06/2016,Medford,Oregon,70,87,53
26/06/2016,Pendleton,Oregon,66,81,51
26/06/2016,Portland,Oregon,66,77,55
26/06/2016,Redmond,Oregon,60,80,40
26/06/2016,Salem,Oregon,65,77,51
26/06/2016,Allentown,Pennsylvania,74,87,61
26/06/2016,Erie,Pennsylvania,72,83,61
26/06/2016,Harrisburg,Pennsylvania,77,86,66
26/06/2016,Philadelphia,Pennsylvania,77,86,67
26/06/2016,Pittsburgh,Pennsylvania,74,84,64
26/06/2016,Wilkes-Barre/Scranton,Pennsylvania,71,84,58
26/06/2016,Williamsport,Pennsylvania,72,85,59
26/06/2016,San Juan,Puerto Rico,83,88,77
26/06/2016,Providence,Rhode Island,70,82,58
26/06/2016,Anderson,South Carolina,82,95,69
26/06/2016,Charleston,South Carolina,83,92,73
26/06/2016,Columbia,South Carolina,85,97,72
26/06/2016,Greer,South Carolina,82,94,70
26/06/2016,Aberdeen,South Dakota,71,86,56
26/06/2016,Huron,South Dakota,71,86,56
26/06/2016,Pierre,South Dakota,72,88,57
26/06/2016,Rapid City,South Dakota,72,89,54
26/06/2016,Sioux Falls,South Dakota,71,83,59
26/06/2016,Bristol/Jhnsn Cty/Kngsprt,Tennessee,76,88,63
26/06/2016,Chattanooga,Tennessee,83,95,71
26/06/2016,Clarksville,Tennessee,82,91,72
26/06/2016,Crossville,Tennessee,74,85,63
26/06/2016,Knoxville,Tennessee,80,91,70
26/06/2016,Memphis,Tennessee,87,96,78
26/06/2016,Nashville,Tennessee,83,94,72
26/06/2016,Oak Ridge,Tennessee,80,92,69
26/06/2016,Abilene,Texas,82,92,72
26/06/2016,Amarillo,Texas,81,95,66
26/06/2016,Austin/Bergstrom,Texas,83,93,72
26/06/2016,Austin/City,Texas,85,94,75
26/06/2016,Beaumont/Port Arthur,Texas,83,92,74
26/06/2016,Brownsville,Texas,85,93,76
26/06/2016,Childress,Texas,84,95,72
26/06/2016,College Station,Texas,84,93,75
26/06/2016,Corpus Christi,Texas,84,92,76
26/06/2016,Dalhart,Texas,81,97,65
26/06/2016,Dallas,Texas,88,96,79
26/06/2016,Dallas-Fort Worth,Texas,87,96,78
26/06/2016,Del Rio,Texas,85,96,73
26/06/2016,El Paso,Texas,87,100,74
26/06/2016,Fort Worth,Texas,88,97,78
26/06/2016,Galveston,Texas,84,88,79
26/06/2016,Houston,Texas,84,92,76
26/06/2016,Lubbock,Texas,82,94,70
26/06/2016,Midland,Texas,82,94,70
26/06/2016,San Angelo,Texas,82,92,70
26/06/2016,San Antonio,Texas,83,91,75
26/06/2016,Victoria,Texas,83,92,74
26/06/2016,Waco,Texas,85,94,76
26/06/2016,Wichita Falls,Texas,84,94,72
26/06/2016,Salt Lake City,Utah,79,93,65
26/06/2016,Blacksburg,VA,74,83,65
26/06/2016,Burlington,Vermont,70,82,57
26/06/2016,Lynchburg,Virginia,72,81,62
26/06/2016,Norfolk,Virginia,77,84,69
26/06/2016,Richmond,Virginia,76,84,67
26/06/2016,Roanoke,Virginia,74,83,65
26/06/2016,Wallops Island,Virginia,75,82,67
26/06/2016,Washington,Virginia,78,86,69
26/06/2016,Deer Park,Washington,58,74,42
26/06/2016,Ephrata,Washington,67,81,53
26/06/2016,Olympia,Washington,61,72,50
26/06/2016,Quillayute,Washington,58,65,50
26/06/2016,Seattle,Washington,63,72,54
26/06/2016,Spokane,Washington,63,75,52
26/06/2016,Yakima,Washington,69,84,52
26/06/2016,Beckley,West Virginia,70,78,61
26/06/2016,Charleston,West Virginia,74,83,65
